yq,firmID,actual
201201,PDCO,0.5
201201,PDP,1.23
201201,PEG,0.85
201201,PENN,0.74
201201,PEP,0.69
201201,PFE,0.58
201201,PG,0.94
201201,PH,2.01
201201,PHM,-0.03
201201,PIR,0.48
201201,PKG,0.42
201201,PLCE,0.87
201201,PPG,0.905
201201,PPL,0.7
201201,PRU,1.56
201201,PTEN,0.63
201201,PVH,1.18
201201,QCOM,1.01
201201,RBA,0.17
201201,RBC,1.11
201201,RCL,0.21
201201,RDC,0.47
201201,RIG,0.68
201201,ROK,1.16
201201,ROST,0.425
201201,RRGB,0.71
201201,RTN,1.33
201201,SBAC,-0.2
201201,SBNY,0.9
201201,SBUX,0.2
201201,SEE,0.18
201201,SHW,0.95
201201,SIVB,0.78
201201,SJM,1.22
201201,SLAB,0.43
201201,SLB,0.98
201201,SLGN,0.25
201201,SO,0.42
201201,SONC,0.03
201201,SRCL,0.78
201201,STI,0.46
201201,STLD,0.23
201201,SVU,2.66
201201,SWK,1.09
201201,SWN,0.31
201201,SYMC,0.38
201201,SYNA,0.51
201201,SYY,0.44
201201,TCBI,0.7
201201,TER,0.3
201201,TIF,1.39
201201,TMK,0.8467
201201,TMO,1.17
201201,TPX,0.86
201201,TSCO,0.275
201201,TXRH,0.31
201201,TXT,0.41
201201,ULTI,0.13
201201,UNM,0.73
201201,UNP,0.895
201201,UPS,1.0
201201,URBN,0.27
201201,USG,-0.24
201201,UTHR,1.29
201201,UTX,1.31
201201,VFC,0.485
201201,VLO,0.31
201201,VMC,-0.42
201201,VRSN,0.42
201201,WAT,1.0
201201,WDC,2.52
201201,WDR,0.55
201201,WERN,0.29
201201,WMT,1.44
201201,WTFC,0.5
201201,WY,0.02
201201,WYNN,1.33
201201,X,0.67
201201,XEC,1.26
201201,XL,0.52
201201,XLNX,0.49
201201,XRAY,0.52
201201,YUM,0.76
201201,ZION,0.25
201202,AAPL,1.3314
201202,ABT,1.23
201202,ACAD,0.47
201202,ADBE,0.6
201202,ADI,0.53
201202,ADTN,0.3
201202,AEL,0.38
201202,AEP,0.77
201202,AET,1.31
201202,AFL,1.61
201202,AHC,1.8
201202,AKAM,0.43
201202,AMAT,0.27
201202,AMD,0.06
201202,AMGN,1.83
201202,AMTD,0.28
201202,AMZN,0.16
201202,ANF,0.03
201202,ANSS,0.72
201202,APA,2.07
201202,APC,0.85
201202,APD,1.41
201202,ARW,1.11
201202,AVP,0.2
201202,AVT,0.99
201202,AXP,1.15
201202,AXS,0.9
201202,AZO,6.28
201202,BA,1.27
201202,BAX,1.12
201202,BBBY,0.89
201202,BCR,1.62
201202,BDX,1.52
201202,BECN,0.62
201202,BK,0.57
201202,BLL,0.445
201202,BMS,0.54
201202,BMY,0.48
201202,BSX,0.11
201202,BWLD,0.62
201202,CAT,2.54
201202,CCK,0.84
201202,CCL,0.2
201202,CELG,0.61
201202,CERN,0.295
201202,CHKP,0.77
201202,CHL,1.09
201202,CHRW,0.71
201202,CIEN,0.04
201202,CL,0.665
201202,CLX,1.32
201202,CME,0.89
201202,CNI,0.75
201202,CNS,0.68
201202,COF,0.82
201202,CP,0.9
201202,CPB,0.56
201202,CRZO,0.26
201202,CSCO,0.48
201202,CSX,0.49
201202,CTAS,0.6
201202,CTL,0.65
201202,CTSH,0.41
201202,CTXS,0.71
201202,CYH,0.93
201202,D,0.59
201202,DCI,0.46
201202,DE,2.61
201202,DGX,1.17
201202,DIS,1.01
201202,DISH,0.59
201202,DKS,0.45
201202,DLTR,0.5
201202,DO,1.09
201202,DOV,1.15
201202,DOX,0.7
201202,DRI,1.15
201202,DRQ,0.74
201202,DUK,1.02
201202,DVN,0.55
201202,ED,0.61
201202,EFX,0.74
201202,EGN,0.73
201202,EL,0.17
201202,EMN,1.4
201202,EMR,1.04
201202,ENDP,1.27
201202,EOG,0.58
201202,EQIX,0.6899
201202,EQT,0.28
201202,ESRX,0.88
201202,ETN,1.15
201202,EW,0.335
201202,EWBC,0.47
201202,EXPD,0.39
201202,EXPE,0.89
201202,FCX,0.8
201202,FDX,1.99
201202,FFIV,1.14
201202,FII,0.39
201202,FINL,0.24
201202,FISV,0.64
201202,FITB,0.4
201202,FLEX,0.23
201202,FLIR,0.3
201202,FOSL,0.92
201202,GD,1.77
201202,GE,0.38
201202,GIS,0.6
201202,GLW,0.31
201202,GME,0.54
201202,GOOG,5.06
201202,GPN,0.485
201202,GPS,0.47
201202,GRMN,0.98
201202,GSG,1.78
201202,GWW,2.63
201202,HAL,0.8
201202,HAS,0.33
201202,HBAN,0.17
201202,HBHC,0.55
201202,HD,0.65
201202,HIBB,0.98
201202,HOLX,0.35
201202,HP,1.37
201202,HR,-4.0
201202,HRS,1.42
201202,HSIC,0.555
201202,HSY,0.66
201202,HTLD,0.21
201202,HUBG,0.46
201202,HUM,2.19
201202,HXL,0.42
201202,IART,0.37
201202,IBM,3.51
201202,ICLR,0.21
201202,IIN,0.5
201202,ILMN,0.4
201202,INTC,0.54
201202,INTU,2.51
201202,IP,0.46
201202,IPG,0.22
201202,IR,1.0
201202,ISRG,1.25
201202,ITW,1.11
201202,JBHT,0.67
201202,JCP,-0.43
201202,JEC,0.76
201202,JNJ,1.3
201202,JNPR,0.19
201202,K,0.84
201202,KBH,-0.37
201202,KEX,0.85
201202,KLAC,1.49
201202,KMB,1.3
201202,KMT,1.08
201202,KMX,0.52
201202,KO,0.61
201202,KR,0.39
201202,KSS,0.63
201202,KSU,0.85
201202,LAMR,0.15
201202,LLL,1.92
201202,LLY,0.83
201202,LM,-0.07
201202,LNC,1.09
201202,LOW,0.44
201202,LPNT,0.83
201202,LRCX,0.6
201202,LSTR,0.76
201202,MAS,0.1
201202,MAT,0.28
201202,MCD,1.32
201202,MCHP,0.48
201202,MCK,1.55
201202,MDT,0.99
201202,MLM,0.91
201202,MMC,0.61
201202,MMM,1.66
201202,MRK,1.05
201202,MRVL,0.23
201202,MSCC,0.55
201202,MSFT,0.67
201202,MSM,1.1
201202,MTD,2.15
201202,MUR,1.52
201202,MYGN,0.34
201202,NBL,0.385
201202,NDAQ,0.64
201202,NEM,0.59
201202,NFLX,0.0157
201202,NFX,0.61
201202,NLY,0.55
201202,NOC,1.88
201202,NSC,1.6
201202,NTAP,0.66
201202,NTRS,0.74
201202,NUE,0.46
201202,NVDA,0.1
201202,NWL,0.47
201202,ODFL,0.5533
201202,OIS,1.98
201202,ORCL,0.82
201202,ORLY,1.15
201202,OXY,1.64
201202,PAYX,0.34
201202,PBCT,0.19
201202,PCAR,0.83
201202,PCG,0.81
201202,PDCO,0.58
201202,PDP,0.78
201202,PEG,0.43
201202,PENN,0.62
201202,PEP,1.12
201202,PFE,0.62
201202,PG,0.82
201202,PH,1.96
201202,PHM,0.11
201202,PIR,0.16
201202,PKG,0.49
201202,PLCE,1.1
201202,PPG,1.18
201202,PPL,0.51
201202,PRU,1.34
201202,PTEN,0.49
201202,PVH,1.3
201202,QCOM,0.85
201202,RBA,0.3
201202,RBC,1.5
201202,RCL,-0.02
201202,RDC,0.51
201202,RIG,0.72
201202,ROK,1.33
201202,ROST,0.465
201202,RRGB,0.52
201202,RTN,1.41
201202,SBAC,-0.22
201202,SBNY,0.96
201202,SBUX,0.215
201202,SEE,0.2
201202,SHW,2.17
201202,SIVB,1.06
201202,SJM,1.1
201202,SLAB,0.51
201202,SLB,1.05
201202,SLGN,0.275
201202,SO,0.69
201202,SONC,0.24
201202,SRCL,0.81
201202,STI,0.5
201202,STLD,0.2
201202,SVU,1.33
201202,SWK,1.32
201202,SWN,0.26
201202,SYMC,0.43
201202,SYNA,0.54
201202,SYY,0.55
201202,TCBI,0.76
201202,TER,0.77
201202,TIF,0.64
201202,TMK,0.8667
201202,TMO,1.22
201202,TPX,0.45
201202,TSCO,0.725
201202,TXRH,0.28
201202,TXT,0.58
201202,ULTI,0.21
201202,UNM,0.79
201202,UNP,1.05
201202,UPS,1.15
201202,URBN,0.23
201202,USG,-0.15
201202,UTHR,1.34
201202,UTX,1.62
201202,VFC,0.2775
201202,VLO,1.5
201202,VMC,-0.02
201202,VRSN,0.45
201202,WAT,1.17
201202,WDC,3.35
201202,WDR,0.52
201202,WERN,0.42
201202,WMT,1.09
201202,WTFC,0.52
201202,WY,0.09
201202,WYNN,1.38
201202,X,0.69
201202,XEC,0.79
201202,XL,0.71
201202,XLNX,0.47
201202,XRAY,0.62
201202,YUM,0.67
201202,ZION,0.3
201203,AAPL,1.2386
201203,ABT,1.3
201203,ACAD,0.48
201203,ADBE,0.58
201203,ADI,0.56
201203,ADTN,0.15
201203,AEL,0.42
201203,AEP,1.02
201203,AET,1.55
201203,AFL,1.77
201203,AHC,1.46
201203,AKAM,0.43
201203,AMAT,0.24
201203,AMD,-0.2
201203,AMGN,1.67
201203,AMTD,0.26
201203,AMZN,-0.23
201203,ANF,0.19
201203,ANSS,0.74
201203,APA,2.16
201203,APC,0.84
201203,APD,1.42
201203,ARW,1.02
201203,AVP,0.17
201203,AVT,0.59
201203,AXP,1.09
201203,AXS,1.63
201203,AZO,8.46
201203,BA,1.35
201203,BAX,1.14
201203,BBBY,0.98
201203,BCR,1.64
201203,BDX,1.42
201203,BECN,0.6
201203,BK,0.57
201203,BLL,0.45
201203,BMS,0.6
201203,BMY,0.41
201203,BSX,0.1
201203,BWLD,0.57
201203,CAT,2.26
201203,CCK,1.0
201203,CCL,1.53
201203,CELG,0.645
201203,CERN,0.3
201203,CHKP,0.79
201203,CHL,1.51
201203,CHRW,0.72
201203,CIEN,-0.04
201203,CL,0.69
201203,CLX,1.01
201203,CME,0.7
201203,CNI,0.76
201203,CNS,0.36
201203,COF,2.01
201203,CP,1.3
201203,CPB,0.41
201203,CRZO,0.44
201203,CSCO,0.47
201203,CSX,0.44
201203,CTAS,0.6
201203,CTL,0.66
201203,CTSH,0.455
201203,CTXS,0.68
201203,CYH,0.86
201203,D,0.92
201203,DCI,0.47
201203,DE,1.98
201203,DGX,1.18
201203,DIS,0.68
201203,DISH,0.47
201203,DKS,0.65
201203,DLTR,0.51
201203,DO,1.28
201203,DOV,1.32
201203,DOX,0.7
201203,DRI,0.86
201203,DRQ,0.73
201203,DUK,1.47
201203,DVN,0.88
201203,ED,1.44
201203,EFX,0.75
201203,EGN,0.44
201203,EL,0.79
201203,EMN,1.57
201203,EMR,1.11
201203,ENDP,1.28
201203,EOG,0.865
201203,EQIX,0.5481
201203,EQT,0.21
201203,ESRX,1.02
201203,ETN,1.07
201203,EW,0.29
201203,EWBC,0.48
201203,EXPD,0.42
201203,EXPE,1.32
201203,FCX,0.68
201203,FDX,1.45
201203,FFIV,1.12
201203,FII,0.43
201203,FINL,0.49
201203,FISV,0.635
201203,FITB,0.4
201203,FLEX,0.26
201203,FLIR,0.37
201203,FOSL,1.26
201203,GD,1.75
201203,GE,0.36
201203,GIS,0.66
201203,GLW,0.34
201203,GME,0.16
201203,GOOG,4.515
201203,GPN,0.435
201203,GPS,0.49
201203,GRMN,0.74
201203,GSG,2.85
201203,GWW,2.81
201203,HAL,0.67
201203,HAS,1.24
201203,HBAN,0.19
201203,HBHC,0.58
201203,HD,1.01
201203,HIBB,0.3
201203,HOLX,0.37
201203,HP,1.36
201203,HR,-0.2
201203,HRS,1.14
201203,HSIC,0.54
201203,HSY,0.87
201203,HTLD,0.14
201203,HUBG,0.5
201203,HUM,2.62
201203,HXL,0.39
201203,IART,0.425
201203,IBM,3.62
201203,ICLR,0.29
201203,IIN,0.44
201203,ILMN,0.41
201203,INTC,0.58
201203,INTU,0.03
201203,IP,0.75
201203,IPG,0.15
201203,IR,1.07
201203,ISRG,1.18
201203,ITW,1.09
201203,JBHT,0.65
201203,JCP,-0.5
201203,JEC,0.8
201203,JNJ,1.25
201203,JNPR,0.22
201203,K,0.82
201203,KBH,0.04
201203,KEX,0.95
201203,KLAC,0.84
201203,KMB,1.34
201203,KMT,0.57
201203,KMX,0.48
201203,KO,0.51
201203,KR,0.255
201203,KSS,1.0
201203,KSU,0.82
201203,LAMR,0.12
201203,LLL,1.98
201203,LLY,0.79
201203,LM,0.6
201203,LNC,1.18
201203,LOW,0.65
201203,LPNT,0.6
201203,LRCX,0.53
201203,LSTR,0.71
201203,MAS,0.13
201203,MAT,1.04
201203,MCD,1.43
201203,MCHP,0.48
201203,MCK,1.92
201203,MDT,0.85
201203,MLM,1.36
201203,MMC,0.39
201203,MMM,1.65
201203,MRK,0.95
201203,MRVL,0.24
201203,MSCC,0.58
201203,MSFT,0.53
201203,MSM,1.11
201203,MTD,2.4
201203,MUR,1.17
201203,MYGN,0.36
201203,NBL,0.465
201203,NDAQ,0.62
201203,NEM,0.85
201203,NFLX,0.0186
201203,NFX,0.48
201203,NLY,0.3
201203,NOC,1.82
201203,NSC,1.24
201203,NTAP,0.42
201203,NTRS,0.75
201203,NUE,0.45
201203,NVDA,0.22
201203,NWL,0.47
201203,ODFL,0.59
201203,OIS,1.97
201203,ORCL,0.53
201203,ORLY,1.32
201203,OXY,1.7
201203,PAYX,0.42
201203,PBCT,0.18
201203,PCAR,0.66
201203,PCG,0.93
201203,PDCO,0.47
201203,PDP,0.82
201203,PEG,0.75
201203,PENN,0.57
201203,PEP,1.2
201203,PFE,0.53
201203,PG,1.06
201203,PH,1.57
201203,PHM,0.3
201203,PIR,0.19
201203,PKG,0.55
201203,PLCE,-0.62
201203,PPG,1.12
201203,PPL,0.72
201203,PRU,1.53
201203,PTEN,0.39
201203,PVH,1.25
201203,QCOM,0.89
201203,RBA,0.09
201203,RBC,1.32
201203,RCL,1.71
201203,RDC,0.39
201203,RIG,1.29
201203,ROK,1.45
201203,ROST,0.405
201203,RRGB,0.24
201203,RTN,1.51
201203,SBAC,-0.43
201203,SBNY,1.0
201203,SBUX,0.23
201203,SEE,0.28
201203,SHW,2.24
201203,SIVB,0.94
201203,SJM,1.17
201203,SLAB,0.61
201203,SLB,1.08
201203,SLGN,0.585
201203,SO,1.11
201203,SONC,0.25
201203,SRCL,0.84
201203,STI,1.98
201203,STLD,0.15
201203,SVU,0.0
201203,SWK,1.4
201203,SWN,0.38
201203,SYMC,0.45
201203,SYNA,0.37
201203,SYY,0.49
201203,TCBI,0.8
201203,TER,0.53
201203,TIF,0.72
201203,TMK,0.86
201203,TMO,1.19
201203,TPX,0.7
201203,TSCO,0.345
201203,TXRH,0.25
201203,TXT,0.48
201203,ULTI,0.29
201203,UNM,0.8
201203,UNP,1.095
201203,UPS,1.06
201203,URBN,0.42
201203,USG,-0.26
201203,UTHR,1.04
201203,UTX,1.37
201203,VFC,0.88
201203,VLO,1.9
201203,VMC,0.14
201203,VRSN,0.5
201203,WAT,1.18
201203,WDC,2.36
201203,WDR,0.59
201203,WERN,0.34
201203,WMT,1.18
201203,WTFC,0.66
201203,WY,0.22
201203,WYNN,1.48
201203,X,0.14
201203,XEC,1.01
201203,XL,0.61
201203,XLNX,0.46
201203,XRAY,0.51
201203,YUM,0.99
201203,ZION,0.34
201204,AAPL,1.9729
201204,ABT,1.51
201204,ACAD,0.47
201204,ADBE,0.61
201204,ADI,0.58
201204,ADTN,0.06
201204,AEL,0.3
201204,AEP,0.5
201204,AET,0.94
201204,AFL,1.48
201204,AHC,1.2
201204,AKAM,0.54
201204,AMAT,0.06
201204,AMD,-0.14
201204,AMGN,1.4
201204,AMTD,0.27
201204,AMZN,0.21
201204,ANF,0.87
201204,ANSS,0.79
201204,APA,2.27
201204,APC,0.91
201204,APD,1.3
201204,ARW,1.22
201204,AVP,0.37
201204,AVT,1.01
201204,AXP,1.09
201204,AXS,-0.23
201204,AZO,5.41
201204,BA,1.28
201204,BAX,1.26
201204,BBBY,1.03
201204,BCR,1.7
201204,BDX,1.35
201204,BECN,0.37
201204,BK,0.53
201204,BLL,0.32
201204,BMS,0.52
201204,BMY,0.47
201204,BSX,0.11
201204,BWLD,0.89
201204,CAT,1.46
201204,CCK,0.51
201204,CCL,0.13
201204,CELG,0.66
201204,CERN,0.335
201204,CHKP,0.91
201204,CHL,1.39
201204,CHRW,0.68
201204,CIEN,-0.07
201204,CL,0.705
201204,CLX,0.93
201204,CME,0.63
201204,CNI,0.705
201204,CNS,-0.1
201204,COF,1.41
201204,CP,1.28
201204,CPB,0.88
201204,CRZO,0.54
201204,CSCO,0.48
201204,CSX,0.4
201204,CTAS,0.63
201204,CTL,0.67
201204,CTSH,0.46
201204,CTXS,0.9
201204,CYH,0.85
201204,D,0.69
201204,DCI,0.36
201204,DE,1.75
201204,DGX,1.01
201204,DIS,0.79
201204,DISH,0.46
201204,DKS,0.4
201204,DLTR,0.51
201204,DO,1.41
201204,DOV,1.09
201204,DOX,0.73
201204,DRI,0.26
201204,DRQ,0.76
201204,DUK,0.7
201204,DVN,0.78
201204,ED,0.69
201204,EFX,0.78
201204,EGN,0.65
201204,EL,1.02
201204,EMN,1.19
201204,EMR,0.62
201204,ENDP,1.62
201204,EOG,0.805
201204,EQIX,0.9167
201204,EQT,0.48
201204,ESRX,1.05
201204,ETN,0.82
201204,EW,0.45
201204,EWBC,0.49
201204,EXPD,0.4
201204,EXPE,0.63
201204,FCX,0.78
201204,FDX,1.39
201204,FFIV,1.14
201204,FII,0.44
201204,FINL,0.0
201204,FISV,0.695
201204,FITB,0.43
201204,FLEX,0.22
201204,FLIR,0.52
201204,FOSL,2.27
201204,GD,1.39
201204,GE,0.44
201204,GIS,0.86
201204,GLW,0.34
201204,GME,0.38
201204,GOOG,5.295
201204,GPN,0.465
201204,GPS,0.63
201204,GRMN,0.68
201204,GSG,5.6
201204,GWW,2.42
201204,HAL,0.63
201204,HAS,1.2
201204,HBAN,0.19
201204,HBHC,0.54
201204,HD,0.74
201204,HIBB,0.71
201204,HOLX,0.38
201204,HP,1.4
201204,HR,-7.89
201204,HRS,1.25
201204,HSIC,0.63
201204,HSY,0.74
201204,HTLD,0.17
201204,HUBG,0.51
201204,HUM,1.19
201204,HXL,0.36
201204,IART,0.39
201204,IBM,5.39
201204,ICLR,0.34
201204,IIN,0.37
201204,ILMN,0.42
201204,INTC,0.48
201204,INTU,-0.03
201204,IP,0.69
201204,IPG,0.56
201204,IR,0.76
201204,ISRG,1.4167
201204,ITW,0.89
201204,JBHT,0.7
201204,JCP,-0.93
201204,JEC,0.76
201204,JNJ,1.19
201204,JNPR,0.28
201204,K,0.65
201204,KBH,0.1
201204,KEX,0.94
201204,KLAC,0.63
201204,KMB,1.37
201204,KMT,0.52
201204,KMX,0.41
201204,KO,0.45
201204,KR,0.23
201204,KSS,0.91
201204,KSU,0.92
201204,LAMR,0.08
201204,LLL,2.25
201204,LLY,0.85
201204,LM,-3.38
201204,LNC,1.1
201204,LOW,0.4
201204,LPNT,0.77
201204,LRCX,0.45
201204,LSTR,0.73
201204,MAS,0.04
201204,MAT,1.12
201204,MCD,1.38
201204,MCHP,0.41
201204,MCK,1.52
201204,MDT,0.88
201204,MLM,0.46
201204,MMC,0.52
201204,MMM,1.41
201204,MRK,0.83
201204,MRVL,0.2
201204,MSCC,0.5
201204,MSFT,0.76
201204,MSM,1.01
201204,MTD,3.47
201204,MUR,2.07
201204,MYGN,0.42
201204,NBL,0.825
201204,NDAQ,0.64
201204,NEM,1.11
201204,NFLX,0.0186
201204,NFX,0.28
201204,NLY,0.31
201204,NOC,2.14
201204,NSC,1.3
201204,NTAP,0.51
201204,NTRS,0.69
201204,NUE,0.45
201204,NVDA,0.33
201204,NWL,0.43
201204,ODFL,0.46
201204,OIS,1.78
201204,ORCL,0.64
201204,ORLY,1.14
201204,OXY,1.83
201204,PAYX,0.41
201204,PBCT,0.18
201204,PCAR,0.72
201204,PCG,0.59
201204,PDCO,0.44
201204,PDP,0.83
201204,PEG,0.41
201204,PENN,0.28
201204,PEP,1.09
201204,PFE,0.47
201204,PG,1.22
201204,PH,1.19
201204,PHM,0.34
201204,PIR,0.25
201204,PKG,0.61
201204,PLCE,1.6
201204,PPG,0.765
201204,PPL,0.49
201204,PRU,1.69
201204,PTEN,0.4
201204,PVH,2.34
201204,QCOM,1.26
201204,RBA,0.21
201204,RBC,0.76
201204,RCL,0.1
201204,RDC,0.44
201204,RIG,0.91
201204,ROK,1.23
201204,ROST,0.36
201204,RRGB,0.59
201204,RTN,1.47
201204,SBAC,-0.41
201204,SBNY,1.05
201204,SBUX,0.285
201204,SEE,0.34
201204,SHW,1.12
201204,SIVB,1.12
201204,SJM,1.45
201204,SLAB,0.61
201204,SLB,1.08
201204,SLGN,0.235
201204,SO,0.44
201204,SONC,0.11
201204,SRCL,0.88
201204,STI,0.65
201204,STLD,0.2
201204,SVU,0.21
201204,SWK,1.37
201204,SWN,0.44
201204,SYMC,0.45
201204,SYNA,0.53
201204,SYY,0.4
201204,TCBI,0.76
201204,TER,0.07
201204,TIF,0.49
201204,TMK,0.8867
201204,TMO,1.36
201204,TPX,0.6
201204,TSCO,0.555
201204,TXRH,0.19
201204,TXT,0.5
201204,ULTI,0.38
201204,UNM,0.82
201204,UNP,1.095
201204,UPS,1.32
201204,URBN,0.4
201204,USG,-0.46
201204,UTHR,1.6
201204,UTX,1.04
201204,VFC,0.7675
201204,VLO,1.88
201204,VMC,-0.32
201204,VRSN,0.59
201204,WAT,1.59
201204,WDC,2.09
201204,WDR,0.61
201204,WERN,0.35
201204,WMT,1.08
201204,WTFC,0.61
201204,WY,0.26
201204,WYNN,1.17
201204,X,-0.41
201204,XEC,1.18
201204,XL,0.13
201204,XLNX,0.38
201204,XRAY,0.56
201204,YUM,0.83
201204,ZION,0.44
201301,AAPL,1.4414
201301,ABT,0.42
201301,ACAD,0.53
201301,ADBE,0.35
201301,ADI,0.44
201301,ADTN,0.13
201301,AEL,0.51
201301,AEP,0.8
201301,AET,1.5
201301,AFL,1.69
201301,AHC,1.95
201301,AKAM,0.43
201301,AMAT,0.06
201301,AMD,-0.13
201301,AMGN,1.96
201301,AMTD,0.26
201301,AMZN,0.18
201301,ANF,2.21
201301,ANSS,0.71
201301,APA,2.02
201301,APC,1.08
201301,APD,1.37
201301,ARW,0.89
201301,AVP,0.26
201301,AVT,0.9
201301,AXP,1.15
201301,AXS,1.92
201301,AZO,4.78
201301,BA,1.73
201301,BAX,1.05
201301,BBBY,1.68
201301,BCR,1.44
201301,BDX,1.39
201301,BECN,-0.02
201301,BK,0.5
201301,BLL,0.29
201301,BMS,0.53
201301,BMY,0.41
201301,BSX,0.1
201301,BWLD,0.87
201301,CAT,1.31
201301,CCK,0.5
201301,CCL,0.08
201301,CELG,0.685
201301,CERN,0.33
201301,CHKP,0.79
201301,CHL,1.59
201301,CHRW,0.64
201301,CIEN,0.12
201301,CL,0.66
201301,CLX,1.0
201301,CME,0.73
201301,CNI,0.61
201301,CNS,2.09
201301,COF,1.79
201301,CP,1.24
201301,CPB,0.7
201301,CRZO,0.54
201301,CSCO,0.51
201301,CSX,0.45
201301,CTAS,0.6
201301,CTL,0.76
201301,CTSH,0.465
201301,CTXS,0.62
201301,CYH,0.87
201301,D,0.83
201301,DCI,0.34
201301,DE,1.65
201301,DGX,0.89
201301,DIS,0.79
201301,DISH,0.47
201301,DKS,1.03
201301,DLTR,1.01
201301,DO,1.27
201301,DOV,1.1
201301,DOX,0.73
201301,DRI,1.02
201301,DRQ,0.85
201301,DUK,1.02
201301,DVN,0.66
201301,ED,1.08
201301,EFX,0.87
201301,EGN,1.14
201301,EL,0.45
201301,EMN,1.62
201301,EMR,0.77
201301,ENDP,1.09
201301,EOG,0.9
201301,EQIX,0.671
201301,EQT,0.66
201301,ESRX,0.99
201301,ETN,0.84
201301,EW,0.36
201301,EWBC,0.5
201301,EXPD,0.39
201301,EXPE,0.25
201301,FCX,0.73
201301,FDX,1.23
201301,FFIV,1.07
201301,FII,0.41
201301,FINL,0.76
201301,FISV,0.665
201301,FITB,0.46
201301,FLEX,0.13
201301,FLIR,0.35
201301,FOSL,1.1
201301,GD,1.62
201301,GE,0.35
201301,GIS,0.64
201301,GLW,0.3
201301,GME,2.16
201301,GOOG,5.79
201301,GPN,0.435
201301,GPS,0.73
201301,GRMN,0.4
201301,GSG,4.29
201301,GWW,2.94
201301,HAL,0.62
201301,HAS,0.05
201301,HBAN,0.17
201301,HBHC,0.56
201301,HD,0.67
201301,HIBB,0.73
201301,HOLX,0.35
201301,HP,1.36
201301,HR,-1.42
201301,HRS,1.12
201301,HSIC,0.53
201301,HSY,1.09
201301,HTLD,0.23
201301,HUBG,0.42
201301,HUM,2.69
201301,HXL,0.43
201301,IART,0.195
201301,IBM,3.0
201301,ICLR,0.36
201301,IIN,0.47
201301,ILMN,0.46
201301,INTC,0.4
201301,INTU,0.33
201301,IP,0.65
201301,IPG,-0.14
201301,IR,0.42
201301,ISRG,1.52
201301,ITW,0.96
201301,JBHT,0.61
201301,JCP,-1.95
201301,JEC,0.8
201301,JNJ,1.44
201301,JNPR,0.21
201301,K,0.99
201301,KBH,-0.16
201301,KEX,0.95
201301,KLAC,1.01
201301,KMB,1.48
201301,KMT,0.65
201301,KMX,0.46
201301,KO,0.46
201301,KR,0.35
201301,KSS,1.66
201301,KSU,0.89
201301,LAMR,-0.07
201301,LLL,2.11
201301,LLY,1.14
201301,LM,0.23
201301,LNC,1.02
201301,LOW,0.26
201301,LPNT,0.79
201301,LRCX,0.44
201301,LSTR,0.57
201301,MAS,0.13
201301,MAT,0.11
201301,MCD,1.26
201301,MCHP,0.52
201301,MCK,1.45
201301,MDT,0.93
201301,MLM,-0.6
201301,MMC,0.73
201301,MMM,1.61
201301,MRK,0.85
201301,MRVL,0.19
201301,MSCC,0.43
201301,MSFT,0.72
201301,MSM,0.9
201301,MTD,1.84
201301,MUR,1.08
201301,MYGN,0.46
201301,NBL,0.74
201301,NDAQ,0.64
201301,NEM,0.71
201301,NFLX,0.0443
201301,NFX,0.45
201301,NLY,0.47
201301,NOC,2.03
201301,NSC,1.22
201301,NTAP,0.67
201301,NTRS,0.71
201301,NUE,0.26
201301,NVDA,0.28
201301,NWL,0.35
201301,ODFL,0.47
201301,OIS,1.8
201301,ORCL,0.65
201301,ORLY,1.36
201301,OXY,1.69
201301,PAYX,0.4
201301,PBCT,0.16
201301,PCAR,0.67
201301,PCG,0.63
201301,PDCO,0.52
201301,PDP,1.02
201301,PEG,0.85
201301,PENN,0.69
201301,PEP,0.77
201301,PFE,0.54
201301,PG,0.99
201301,PH,1.68
201301,PHM,0.21
201301,PIR,0.6
201301,PKG,0.62
201301,PLCE,1.15
201301,PPG,0.79
201301,PPL,0.71
201301,PRU,2.28
201301,PTEN,0.39
201301,PVH,1.6
201301,QCOM,1.17
201301,RBA,0.13
201301,RBC,1.08
201301,RCL,0.35
201301,RDC,0.55
201301,RIG,0.93
201301,ROK,1.33
201301,ROST,0.535
201301,RRGB,0.66
201301,RTN,1.41
201301,SBAC,-0.18
201301,SBNY,1.06
201301,SBUX,0.24
201301,SEE,0.17
201301,SHW,1.11
201301,SIVB,0.9
201301,SJM,1.47
201301,SLAB,0.59
201301,SLB,1.01
201301,SLGN,0.23
201301,SO,0.49
201301,SONC,0.05
201301,SRCL,0.88
201301,STI,0.63
201301,STLD,0.22
201301,SVU,-0.98
201301,SWK,1.03
201301,SWN,0.42
201301,SYMC,0.44
201301,SYNA,0.79
201301,SYY,0.4
201301,TCBI,0.8
201301,TER,0.09
201301,TIF,1.4
201301,TMK,0.9267
201301,TMO,1.37
201301,TPX,0.62
201301,TSCO,0.31
201301,TXRH,0.37
201301,TXT,0.4
201301,ULTI,0.32
201301,UNM,0.8
201301,UNP,1.015
201301,UPS,1.04
201301,URBN,0.56
201301,USG,0.01
201301,UTHR,1.19
201301,UTX,1.39
201301,VFC,0.6075
201301,VLO,1.18
201301,VMC,-0.49
201301,VRSN,0.58
201301,WAT,1.07
201301,WDC,2.1
201301,WDR,0.63
201301,WERN,0.24
201301,WMT,1.67
